lms_logins_per_week,avg_submission_delay_days,attendance_percentage,inactivity_gap_days,night_activity_ratio,study_time_variance,sentiment_score,feedback_negativity_flag,past_sem_gpa,gpa_drop_rate,burnout_level,dropout_probability,disengagement_flag
37,1.16,67.81009397003112,8,0.5197169828572905,0.8334221151146247,-0.5651105975887876,0,5.048110722407905,0.35,Low,0.26,1
15,1.44,71.31579716822561,8,0.5002305600395983,1.1944532342519212,0.055235183902466733,0,7.2002343692213,0.06,Low,0.26,1
35,2.23,97.16827513383645,2,0.2558879013097894,1.0971636515562797,-0.3626413113215361,0,4.1087832751780855,0.08,Medium,0.15,0
71,0.98,76.23371800868634,11,0.3886054914585294,1.4844916989024548,-0.2969053283079479,1,4.231082619587951,0.15,Low,0.3,1
32,0.58,76.34631019734243,7,0.17868286779942444,0.7939085568312105,-0.11446964161134421,1,7.765562336459091,0.2,Low,0.28,0
11,0.36,47.681485771664605,3,0.3798019856698585,0.8415796264239951,0.7451842330885312,0,8.339612886742806,0.21,High,0.34,0
10,0.86,99.78933197060923,9,0.5476754670175651,0.173816429657518,0.09723898896190453,1,4.829924670145741,0.15,Low,0.15,1
73,2.71,86.37069665408012,6,0.3747256617981688,0.6451359281926065,0.6131920901279506,0,7.200496514813064,0.23,Medium,0.24,0
78,2.83,92.6322006456403,9,0.18226310245011318,1.390946052255595,0.697104106947162,0,8.635789830002235,0.29,Medium,0.21,1
77,2.2,64.85802470985965,7,0.3863900540222931,0.5906666867238602,-0.50914323953908,1,9.294029520275961,0.28,Medium,0.44,0
57,0.53,70.12768574713749,6,0.5416528024997512,1.1725565678109553,0.5553790671158632,0,6.844127343605513,0.01,Low,0.21,0
25,1.77,71.32502854973659,4,0.08222815846329834,1.4686391799074692,0.29732445273305275,1,4.7329883526226215,0.24,Medium,0.38,0
2,1.69,51.64567235737631,10,0.2894681507372487,0.27758806002540937,0.0148107433242739,1,4.415139570983371,0.29,High,0.49,1
64,1.32,81.36934937961743,0,0.192630569961465,0.5675902805254437,-0.822666107908028,1,9.13949836993634,0.08,Low,0.29,0
35,1.6,94.1786034170474,11,0.144880472336035,0.7641238692209412,0.14467673639771395,1,4.465754867148637,0.24,Medium,0.23,1
7,1.35,49.82234908830514,7,0.23772538577948557,0.43232498622169546,-0.6892380839508725,1,8.90678352257591,0.04,High,0.48,0
18,1.67,45.17909640916987,4,0.23638082758868606,0.11741091327763553,0.6325106276690615,1,6.621319271251169,0.27,High,0.53,0
67,2.51,84.29313433242052,2,0.12625979813593602,0.7560458001336005,0.8692436212559491,0,6.618622982340865,0.25,Medium,0.24,0
42,0.23,56.39210990037893,1,0.24217507710667277,0.8512626470066005,-0.04378469178853117,1,7.111537889656397,0.1,High,0.38,0
39,2.77,77.43175249703975,2,0.3802390921694524,0.9756082330732929,-0.11894564490086168,1,4.814698311327458,0.35,Medium,0.4,0
41,0.29,81.74550027953083,12,0.015439179122249857,1.258101136036328,-0.022435416911302797,1,8.455266941290866,0.32,Low,0.23,1
75,0.14,59.31464581490931,8,0.5935351275887903,0.45425956739670836,-0.8656358143645677,0,5.800024189820581,0.3,High,0.25,1
24,7.47,88.90867584554707,1,0.17756659494834492,0.18545049603792016,-0.5260368860519105,0,7.5866738915482586,0.18,High,0.51,0
60,6.29,72.99933892685301,13,0.3741872187030764,0.22576883007409704,0.8812217102420632,0,4.032003723426286,0.09,High,0.54,1
46,0.12,92.13996447710817,9,0.17012936709985463,0.7963732929814427,-0.309851200016263,0,5.689108758608784,0.31,Low,0.05,1
19,1.17,85.79761315353684,0,0.2361215265717102,1.3911310706740074,0.18271545926800514,0,4.242874451939595,0.09,Low,0.16,0
68,0.41,92.11453792224722,14,0.3295424854813203,1.4750951443212228,0.2982834843620601,0,5.8816620156594315,0.19,Low,0.07,1
42,1.33,41.209682927073644,1,0.3671115015818685,0.38707180854836376,0.7543120248661079,0,4.757117215932403,0.15,High,0.43,0
32,3.55,54.61037564431568,12,0.46227476971205284,0.3127543451146444,-0.5236433115492602,1,4.42025928524584,0.08,High,0.59,1
39,6.02,45.40047642675632,14,0.47501028893354935,0.5948605335747706,0.7802601890733123,0,9.087864934898787,0.25,High,0.69,1
36,2.01,66.52498103136095,1,0.31122190747357253,0.7494455349100732,-0.21668795899414595,0,6.189404102023425,0.39,Medium,0.32,0
36,0.87,93.39760729691909,11,0.04543545255825363,1.2312913961804408,0.8435541145162884,1,8.952015953782281,0.19,Low,0.19,1
3,1.85,68.05241573601215,10,0.3346701353307224,1.184449549882954,-0.17736412509565214,1,9.355965739418785,0.2,Medium,0.4,1
73,0.75,90.98278267482365,14,0.2865481704416033,1.39173253137236,-0.7920800353870838,1,7.036315614597799,0.15,Low,0.2,1
8,4.81,59.63069428115907,4,0.12923196435916687,1.3013410342141096,-0.8957541799053415,0,7.406995534630795,0.09,High,0.53,0
70,4.09,60.37420436831515,0,0.006097723193873494,0.7143094657816008,0.9345759743716071,1,7.879351746817635,0.11,High,0.58,0
41,1.63,93.73370381961266,12,0.1895795845084313,0.12663196641760863,-0.7573276625224259,0,7.868252167951887,0.35,Medium,0.14,1
68,0.79,65.5490287907021,11,0.15569299324081584,0.4312253726926968,0.08238325276887237,1,7.181054337220478,0.38,Low,0.35,1
13,0.69,87.38592926767998,14,0.2897461310101778,0.9540762076051236,0.05395899130906612,1,7.566097313363672,0.33,Low,0.22,1
49,0.07,54.19861287291408,9,0.45696094155060085,0.8020921247114499,-0.1972855267942426,0,6.646613330573142,0.01,High,0.28,1
60,3.38,96.92804978065813,7,0.2634240066503177,0.4362243275247286,-0.16393817763836482,1,9.496866654158449,0.24,High,0.32,0
2,1.2,74.47469479183427,1,0.5709410520211482,0.2842389238823694,-0.048567744079372366,1,8.327811527422469,0.22,Low,0.33,0
60,0.79,85.55941411470411,5,0.13278799086641718,0.40241698685481964,-0.8009314753183936,0,5.889529058080389,0.31,Low,0.13,0
5,1.27,45.37094198769313,4,0.1325712249408915,0.46364288492410133,0.5818137291877288,1,6.010155655085966,0.31,High,0.5,0
44,3.42,69.55985354983173,1,0.36266973770325833,1.3142069239614829,-0.24587242203257387,1,6.731363246092187,0.18,High,0.49,0
27,0.27,94.0623098640414,9,0.5377575562714642,1.094366714760431,-0.5109208276065678,1,4.189933584933876,0.12,Low,0.15,1
32,3.9,92.62231774259827,11,0.4031145403654505,0.8732654413404186,-0.36346537769340137,1,9.948283428666432,0.04,High,0.38,1
21,4.56,42.80883743405365,0,0.40420693773323796,0.12931743048542807,0.22373959800147802,0,6.807054888945374,0.24,High,0.62,0
8,5.86,58.2219081477368,5,0.48377158466508596,1.249674908379625,0.5502101611607264,1,8.650360495484962,0.11,High,0.7,0
72,1.01,66.5992003887448,13,0.40120772564074636,0.8734490845013163,-0.6931606056745079,0,4.94910571719486,0.39,Low,0.26,1
50,0.49,50.33588886134729,5,0.45560862133388025,0.9782766095898889,0.1851375775787214,0,7.65526786370228,0.02,High,0.33,0
67,0.94,83.79989865939822,14,0.5196764769658099,0.1919053555752364,-0.15517540580397826,0,6.290246554230191,0.39,Low,0.15,1
44,0.81,51.070719735922694,2,0.00474642453298042,1.2407900680475372,0.723944155113023,1,9.339559285260137,0.2,High,0.44,0
58,0.39,60.79838166219317,12,0.5313737462364964,1.2648393549668238,0.8985981616184919,1,9.595233310539534,0.24,Low,0.36,1
3,1.87,79.7968382114691,7,0.12915862664302816,1.3366788122925692,0.35708476448992377,1,7.748902533988131,0.23,Medium,0.33,0
70,1.29,68.9253606714688,8,0.5472632860699332,0.8393252902025886,0.17961028430398351,0,4.36562207067203,0.3,Low,0.26,1
2,4.02,84.31426231809363,2,0.1597099771685967,0.6516622858145524,0.5607109358975071,1,6.799650767953188,0.04,High,0.44,0
44,0.07,97.67247407337157,8,0.2731433636024012,0.20226486471903649,-0.008387908178524306,0,4.101577769003722,0.36,Low,0.02,1
2,2.06,46.99280126291185,7,0.560330021883157,0.3714390885401029,-0.8892552963509561,0,7.10807132808648,0.32,High,0.44,0
35,2.88,82.57406298388366,4,0.06584808762596168,0.4157964466285572,0.4021916998034527,1,7.008502126381016,0.34,Medium,0.38,0
30,2.85,53.820649337926874,5,0.44716987703726113,0.1877659498965515,0.16076916375060568,0,6.503576446613443,0.19,High,0.45,0
8,4.34,64.86860364445415,11,0.2354691832206476,0.31612524107250306,-0.6971244599828772,1,6.022045527303204,0.28,High,0.57,1
22,2.61,41.97176354770839,11,0.014460448247937973,1.341524932046231,-0.574066008399883,1,7.473789270255698,0.18,High,0.6,1
44,5.26,48.15444293756194,11,0.5634798402088429,0.8635635910335834,-0.5386468892233454,1,5.060738466301677,0.05,High,0.73,1
58,0.81,59.18663734293398,0,0.0706973174010307,1.1702877989732772,0.46481932931867087,1,4.157949806458575,0.12,High,0.39,0
36,1.4,60.5191483172791,4,0.4644850625183258,0.4850333621133741,0.03674394807117709,1,8.720174492271815,0.11,Low,0.42,0
69,0.03,93.97511298772574,9,0.23056208808616035,0.2884373845809033,-0.9042112969296552,1,8.713553907574198,0.07,Low,0.14,1
77,0.01,84.5087745559909,9,0.48634975698652383,0.6225553638024235,0.6759300916542168,1,7.476408949290953,0.1,Low,0.19,1
31,0.55,98.33097809122246,11,0.45017235887091855,1.2101792665189894,0.28993285856618534,0,8.980529833315664,0.2,Low,0.04,1
47,0.21,75.94429062011443,6,0.3799311252690399,0.516263830612441,0.4663003474625178,0,7.077666847842292,0.17,Low,0.16,0
55,0.6,54.50282392547908,0,0.5635335102289054,0.38634884904493727,0.874873605766576,0,4.039285324378685,0.13,High,0.31,0
80,0.39,59.659301795298575,9,0.059354088447803294,0.13135595267101036,-0.4796647389939621,0,4.88966298175403,0.36,High,0.27,1
62,0.06,59.190155397518026,8,0.47914747710759575,0.9736156739133274,0.17921677346783138,0,6.75741394773037,0.31,High,0.25,1
30,4.8,59.589659659795096,12,0.4024711689588502,0.710150476017277,0.5202968824057372,0,9.173650438168622,0.0,High,0.53,1
55,0.02,80.37785038670894,6,0.18883244552304146,0.4622595039724442,0.025583503069436242,1,5.353492758554142,0.23,Low,0.22,0
16,2.66,71.84847568542497,14,0.3275833148310154,0.8276558157979357,-0.027860365783027863,1,4.204269461607397,0.28,Medium,0.43,1
12,0.33,63.12545068519866,3,0.38677660796627117,1.080873598494166,0.8574483665915866,1,6.475013690876418,0.02,Low,0.34,0
17,4.87,48.945386123723,10,0.44176286098819284,0.44645353934316656,-0.5127938321542866,0,4.400329804077698,0.05,High,0.6,1
16,4.47,41.32834977652875,3,0.11223583233768297,0.9522788664518629,0.305769297458643,1,7.302563969331118,0.11,High,0.72,0
12,2.12,53.13008065526155,10,0.06126811259414777,0.46421400481873465,0.9405765008091034,1,4.333727403400282,0.25,High,0.51,1
8,2.23,46.44828423812088,14,0.06123353473991541,1.4813252150384546,-0.5600256589658463,0,4.099763837356134,0.37,High,0.46,1
3,0.01,87.12670185113436,9,0.17632119715422093,1.125346379173211,-0.07517642569494898,0,9.65948791174893,0.19,Low,0.08,1
16,8.38,46.74987746883312,6,0.09250389243144637,0.9437214034275003,0.950874584131711,1,7.9917750081033425,0.39,High,0.92,0
30,4.2,83.45369423841018,5,0.32138494378513743,0.341263075970497,-0.9282917203670433,1,4.7169308944209,0.37,High,0.45,0
23,4.51,63.13952138656496,2,0.2622239952031532,0.9209514455939289,0.2597091627555006,0,7.337266121407031,0.25,High,0.49,0
5,2.15,44.40270338462656,13,0.5358399381501692,1.2206385094190508,-0.1909171921631967,1,5.55030129186659,0.18,High,0.56,1
65,0.85,88.76380296589514,8,0.43044149057194697,1.1319503317481143,0.5421841476004463,1,8.566507115233424,0.27,Low,0.22,1
30,4.48,74.7778342141968,14,0.12348732466569802,1.1892352772663444,-0.35351867980480134,0,8.885193284439378,0.32,High,0.42,1
21,0.69,54.14569077181439,5,0.027436206221753957,0.5449194331075685,-0.2542332772013767,0,7.045638866809199,0.38,High,0.32,0
70,1.65,93.68087045996008,10,0.4254935182813597,0.5595689970095825,0.03127365687220118,0,6.456967538171009,0.3,Medium,0.14,1
22,0.21,42.71549883223309,1,0.5074965320341752,0.8544375454236498,-0.3082357668135931,0,5.903176313287812,0.16,High,0.36,0
72,5.1,52.109176491865774,9,0.42059617239301655,0.49012125618151914,-0.4808514040064866,0,4.197040342113363,0.2,High,0.59,1
32,0.3,85.12281566835166,14,0.3862766197972965,0.25821838394569335,-0.2893324610325405,0,7.364352361434221,0.02,Low,0.11,1
33,0.51,82.56267581859335,11,0.14958904108409168,0.7455706381279303,0.8159019860992811,1,7.053562084567631,0.01,Low,0.24,1
16,1.63,57.35630162346868,1,0.2967621007352236,0.10269384763629008,-0.3146493024378829,1,5.2781490657901315,0.11,High,0.45,0
76,2.89,43.72149252116699,0,0.43497701835757835,1.1650616182355966,0.7988647352523868,1,7.192307507016694,0.32,High,0.61,0
38,1.93,91.48468433349663,10,0.1160248636463197,1.1495616869773366,-0.5899606604396728,1,6.805791373161724,0.13,Medium,0.27,1
14,0.53,58.82185828419416,4,0.2859261262663763,0.87268223438365,0.34436157736145345,0,5.5640731564242305,0.05,High,0.28,0
36,0.0,51.74280489569591,9,0.07021696249393279,1.146666592070905,0.4899247933567792,1,8.458583125767866,0.14,High,0.39,1
23,2.83,70.96370934165863,5,0.31843139105978285,0.9743395635435166,-0.7772683412401276,0,5.475273843868774,0.12,Medium,0.34,0
66,8.43,94.61363195694685,2,0.3441223794975629,1.0764374376704133,0.0879722130076448,0,6.706238572270512,0.4,High,0.54,0
2,3.32,42.61279467060252,3,0.32123137828237375,0.19051816782081704,-0.9738267974088055,0,7.200514260071378,0.39,High,0.54,0
73,1.23,85.94824528185326,4,0.2816787712938924,1.3337716419645613,0.8564521816075978,1,8.868095352360593,0.29,Low,0.26,0
65,4.68,74.34839367632253,3,0.35247237450376095,1.0015037648368388,0.0485242110359656,1,6.5232984993299326,0.33,High,0.53,0
75,1.05,65.52694699310902,8,0.5980797126715067,0.9548831413193731,-0.9264680151596711,0,5.241992891788466,0.1,Low,0.27,1
67,1.49,84.6448266463036,11,0.37352185867993526,0.6421373489892788,0.36644582879320464,0,4.088902278774482,0.22,Low,0.18,1
52,1.3,97.94946546649794,2,0.45154063338395345,0.1393895774753821,0.7714151414509169,1,5.512354806142148,0.4,Low,0.19,0
62,1.19,53.75237266976146,4,0.11527254072879578,1.3620464273689343,0.47504233834810017,1,8.50315421259653,0.13,High,0.45,0
23,2.99,48.61884190432718,6,0.31801404311956555,1.479931317668286,-0.7325166722656515,0,8.922839650495433,0.39,High,0.49,0
26,1.5,94.77290471336183,11,0.0045032326646433415,1.2309013011380714,0.07977559146891933,1,7.604138130059743,0.08,Low,0.22,1
68,0.76,80.13718464743823,11,0.018874651084632155,1.3810548290609546,0.466197080740715,0,9.689969962917775,0.25,Low,0.16,1
55,0.6,66.27916129371796,6,0.19348824363602782,0.2693404208522158,0.6011401234812042,0,7.133084259880187,0.31,Low,0.24,0
6,0.08,74.39557421585698,13,0.2799602866272046,0.28014528883761447,-0.9679959733453056,0,6.875950556899173,0.24,Low,0.16,1
35,1.75,84.73683431057464,5,0.3453821025744877,1.3314487263601815,-0.432521080464914,1,8.99702238453118,0.12,Medium,0.3,0
22,0.52,86.38191392234303,8,0.5328026203183845,0.18050829327643803,0.7692875075575167,1,5.001970549562216,0.33,Low,0.21,1
43,0.32,95.19365084913787,14,0.4630538185361992,0.23048493381129412,-0.4831362774394523,0,4.090836588493042,0.08,Low,0.05,1
15,2.12,65.61056733373736,6,0.1799861756396686,1.2435863656211068,-0.05493574230266307,1,9.2907801863666,0.17,Medium,0.43,0
60,2.29,57.6046546011637,10,0.44609050563799124,0.8797645357842986,0.3933304191377729,0,7.204669249568438,0.11,High,0.39,1
12,2.79,78.37985600739052,3,0.32963464978398,0.648417902792862,0.9711974743443861,1,8.469381228579785,0.2,Medium,0.4,0
49,1.4,64.94367395677182,10,0.4675087721591822,0.8748278084550617,-0.14827925041039336,0,7.773533339137382,0.15,Low,0.29,1
42,4.49,75.67590723693868,9,0.2466297568907177,1.3302467719221993,0.007349245441848007,0,7.98332534389602,0.07,High,0.42,1
38,5.51,65.19914790735702,8,0.0551359901988117,1.1599852316176524,0.1172591417202653,1,7.524030385445618,0.3,High,0.64,1
45,3.29,49.17974720069047,5,0.37109266156354254,1.0682502776296432,-0.5316692214367873,0,8.351202646155443,0.07,High,0.5,0
35,2.02,68.1656050995375,14,0.3342225363864834,1.4676398259958847,-0.2626432935455931,0,4.680952103951425,0.22,Medium,0.31,1
30,0.72,81.45506931646196,0,0.5721621189287142,0.8298294713223661,-0.13106742290736162,0,5.505551984206372,0.32,Low,0.15,0
30,8.14,87.95702846005899,8,0.09727808348804741,0.1088537042357344,-0.9613531895554868,1,6.8748080258630635,0.19,High,0.66,1
78,0.64,69.59957660779281,10,0.3936797665466446,0.7006460281367141,-0.9847709830827267,0,8.298762091580898,0.35,Low,0.22,1
6,0.45,49.914273412624055,6,0.2844440764286257,0.2352007189650115,-0.5513827473313573,1,5.850988223892978,0.17,High,0.43,0
67,1.17,64.8812625789659,5,0.2273534736193764,0.26303529742157283,0.024446849242247604,0,8.843314448012803,0.39,Low,0.28,0
80,0.12,87.17763573050189,5,0.4767405383731895,0.45686127685716416,0.9113832037539789,0,4.39203481307055,0.01,Low,0.08,0
7,7.68,64.77155623702437,3,0.4863901621580945,0.6339140811174508,0.9452087852384545,1,8.745404428665243,0.32,High,0.77,0
52,1.78,81.79184761625334,3,0.42876035300905974,0.7742394160614974,0.2943690935768857,1,8.194355432972031,0.28,Medium,0.32,0
14,1.63,70.43282090068539,10,0.05016090044158237,0.3377480918327481,0.6540186488805293,0,4.391572337478378,0.24,Medium,0.28,1
73,2.13,54.4733875065638,2,0.2070664283932441,0.5364085308757658,0.8013987678893559,0,4.189812378433143,0.12,High,0.4,0
15,1.37,87.76903048138445,7,0.028050111192713344,0.48715519261055895,0.6782760583837697,0,9.039434111722173,0.24,Low,0.16,0
21,0.07,45.05280724424122,7,0.20620871316034808,0.6113464326266952,0.08741456345026766,0,4.868764828521999,0.24,High,0.33,0
35,1.9,71.49341696530904,1,0.38875066715289075,0.25118677659704247,0.40834717715475843,1,5.519821054650956,0.06,Medium,0.39,0
66,2.52,52.5334620546043,4,0.3112240631284398,0.6562773391486761,-0.9927175188330188,1,9.377745468089842,0.35,High,0.54,0
2,1.08,44.023937712482535,12,0.42176209443051077,0.8760906821673293,0.29614226622963336,1,6.057255231150433,0.21,High,0.5,1
35,2.83,70.17603622499493,8,0.33087707430702923,0.23572737235181962,-0.14827250929393188,0,7.182609359826888,0.04,Medium,0.35,1
78,0.51,69.97372935609542,11,0.33348826586903346,0.8290783194678697,0.289424430249013,0,4.186096619345204,0.16,Low,0.21,1
20,0.5,82.41405410054325,13,0.3065791313387866,1.1582780003664235,0.3888155705385341,0,7.414073151063143,0.09,Low,0.14,1
10,0.35,84.6850415831143,14,0.21859521164801823,0.11153556391477717,-0.8042082728104851,0,8.281150919106107,0.07,Low,0.11,1
25,0.93,83.66748932157381,8,0.26793892783129225,0.1665395064957121,0.7490829139035144,1,7.390647821723283,0.38,Low,0.25,1
66,3.75,64.5735239750053,6,0.06746264676838355,0.75306400645595,-0.6485364051117517,0,8.85208226188664,0.27,High,0.44,0
25,3.52,77.90138723359375,13,0.5007050702281217,1.321888577287532,-0.9790793375235944,1,8.659329132514271,0.12,High,0.44,1
54,0.97,74.61671455863763,3,0.533526983079365,1.4969041978902062,-0.14058585489947673,0,6.8746587628416025,0.27,Low,0.21,0
33,1.78,65.29370536701518,3,0.45976248807653236,0.23075134426523944,-0.8206683009175815,1,7.870640569287291,0.32,Medium,0.42,0
36,2.55,75.83276165115959,9,0.3501516073005894,0.12567874253866312,0.9119545892636549,1,5.659822702598884,0.13,Medium,0.4,1
14,0.55,96.83487260237575,10,0.3415075488287665,0.42027789093825074,-0.43237568912095314,0,6.151739950317831,0.39,Low,0.05,1
65,0.37,51.57362462088264,6,0.282194177402232,0.754458337645834,-0.5528008093233221,0,7.731307003883696,0.35,High,0.31,0
80,7.16,94.34632574713157,2,0.13880803895262286,0.900514276457594,-0.47602056676230053,0,7.962479534378813,0.32,High,0.46,0
54,1.92,43.2073308389919,2,0.23028229496703542,1.4628788765491387,-0.43328775857454094,1,4.512142911831699,0.29,High,0.56,0
52,7.97,58.50335277409964,4,0.5939434881744051,1.3438491688301304,-0.8748532013405652,1,8.91543506186759,0.02,High,0.83,0
3,0.82,57.288714916691696,10,0.08748180748996885,0.8869381762049222,0.08001317078558245,1,7.823039756482506,0.01,High,0.41,1
41,2.43,77.58190647285434,12,0.3256099559308327,0.6063993808019625,-0.9639895849079296,0,5.96411202603654,0.07,Medium,0.28,1
